Customer_ID,Name,Age,Annual_Income,Education_Level,Occupation,City,Customer_Reviews,Purchase_Frequency,Product_Category,Target_Variable
CUST0922,Customer_922,27.0,36068.17,High School,Teacher,Houston,Worst purchase I've made. Very disappointed! @$*,8,Home Appliances,Low
CUST0923,Customer_923,28.0,38603.99,High School,Artist,Los Angeles,"Decent quality, but shipping took too long. &",6,Home Appliances,Medium
CUST0924,Customer_924,22.0,34685.98,PhD,Lawyer,Chicago,Love it! Perfect for my needs. @^!,16,Home Appliances,Low
CUST0925,Customer_925,46.0,24480.27,Bachelor,Lawyer,Los Angeles,"Decent quality, but shipping took too long. #!#",24,Toys,Low
CUST0926,Customer_926,36.0,110713.4,High School,Teacher,Phoenix,Not what I expected... could be better. $&@,21,Electronics,Medium
CUST0927,Customer_927,27.0,29418.75,High School,Doctor,Houston,Worst purchase I've made. Very disappointed! ^&,14,Toys,Medium
CUST0928,Customer_928,56.0,90093.18,High School,Lawyer,New York,Not what I expected... could be better. ^,28,Home Appliances,Low
CUST0929,Customer_929,42.0,47267.05,High School,Scientist,New York,Customer service was very helpful! ~,19,Clothing,Low
CUST0930,Customer_930,61.0,39888.11,,Doctor,Phoenix,Worst purchase I've made. Very disappointed! #,5,Books,Low
CUST0931,Customer_931,60.0,109184.4,Master,Teacher,New York,Not what I expected... could be better. #%,9,Books,High
CUST0932,Customer_932,65.0,41263.19,Master,Engineer,Phoenix,,28,Toys,High
CUST0933,Customer_933,47.0,52249.42,Master,Engineer,Los Angeles,Love it! Perfect for my needs. *~,1,Toys,Low
CUST0934,Customer_934,20.0,78581.41,Master,Artist,Chicago,"Decent quality, but shipping took too long. $",23,Electronics,Low
CUST0935,Customer_935,22.0,67904.59,High School,Scientist,New York,"The packaging was damaged, but the product is fine. @%",24,Books,High
CUST0936,Customer_936,44.0,89602.22,High School,Lawyer,Houston,Amazing! Highly recommended. $$,17,Clothing,Medium
CUST0937,Customer_937,64.0,86528.25,Bachelor,Artist,Los Angeles,"The packaging was damaged, but the product is fine. &*",15,Clothing,Low
CUST0938,Customer_938,67.0,,High School,Doctor,New York,Customer service was very helpful! @,20,Books,Medium
CUST0939,Customer_939,60.0,59845.0,Master,Engineer,New York,Terrible experience. Never shopping here again! ~,15,Clothing,Medium
CUST0940,Customer_940,63.0,52151.56,Master,Artist,Houston,Not what I expected... could be better. *#,6,Clothing,Low
CUST0941,Customer_941,55.0,93617.28,Bachelor,Scientist,Chicago,"It's okay, not the best, but does the job. ~!$",11,Electronics,Low
CUST0942,Customer_942,38.0,57773.67,High School,Lawyer,Houston,Amazing! Highly recommended. %,25,Home Appliances,High
CUST0943,Customer_943,36.0,40157.34,High School,Scientist,Phoenix,Customer service was very helpful! ^,7,Home Appliances,Low
CUST0944,Customer_944,67.0,50625.34,PhD,Teacher,Phoenix,"It's okay, not the best, but does the job. *&~",4,,High
CUST0945,Customer_945,35.0,44721.23,Bachelor,Engineer,Phoenix,"Decent quality, but shipping took too long. @*",6,Electronics,High
CUST0946,Customer_946,38.0,65201.07,,Lawyer,Houston,Great product! Would definitely buy again. !#,14,,Medium
CUST0947,Customer_947,41.0,83234.55,,Engineer,Houston,"Decent quality, but shipping took too long. *@",17,Electronics,Low
CUST0948,Customer_948,23.0,55770.02,Master,Lawyer,New York,Love it! Perfect for my needs. $,21,Electronics,High
CUST0949,Customer_949,60.0,56551.98,,Teacher,Chicago,Worst purchase I've made. Very disappointed! *,3,Books,Medium
CUST0950,Customer_950,50.0,53576.03,PhD,Lawyer,Chicago,Not what I expected... could be better. !,4,Clothing,Low
CUST0951,Customer_951,28.0,29943.81,High School,Engineer,Los Angeles,Not what I expected... could be better. $~,27,Clothing,High
CUST0952,Customer_952,18.0,31958.16,Bachelor,Scientist,Phoenix,Customer service was very helpful! $,2,Clothing,High
CUST0953,Customer_953,25.0,48554.59,Master,Artist,Chicago,Amazing! Highly recommended. @,26,Electronics,Low
CUST0954,Customer_954,48.0,22568.15,High School,Doctor,Houston,Terrible experience. Never shopping here again! &,3,Books,Medium
CUST0955,Customer_955,68.0,104244.73,Master,Scientist,Chicago,Not what I expected... could be better. &%^,20,Books,High
CUST0956,Customer_956,,36709.85,PhD,Lawyer,Houston,Not what I expected... could be better. ~!~,2,Clothing,Low
CUST0957,Customer_957,41.0,,Bachelor,Teacher,Chicago,Worst purchase I've made. Very disappointed! ^~,20,Toys,High
CUST0958,Customer_958,69.0,,PhD,Engineer,Phoenix,Not what I expected... could be better. #,13,Clothing,Low
CUST0959,Customer_959,33.0,38393.6,Bachelor,Artist,Chicago,Customer service was very helpful! $,14,Clothing,Low
CUST0960,Customer_960,28.0,38444.41,Bachelor,Artist,New York,Terrible experience. Never shopping here again! #!,18,Toys,High
CUST0961,Customer_961,19.0,33309.07,PhD,Teacher,Chicago,Terrible experience. Never shopping here again! %,21,Home Appliances,Medium
CUST0962,Customer_962,19.0,105785.93,Master,Doctor,Los Angeles,Terrible experience. Never shopping here again! &,18,Toys,Medium
CUST0963,Customer_963,20.0,31457.76,Bachelor,Lawyer,New York,Love it! Perfect for my needs. &,23,Electronics,Medium
CUST0964,Customer_964,49.0,68260.87,Master,Doctor,Los Angeles,"Decent quality, but shipping took too long. %",4,Toys,High
CUST0965,Customer_965,69.0,58268.17,Master,Doctor,Phoenix,"The packaging was damaged, but the product is fine. ^~",19,Home Appliances,High
CUST0966,Customer_966,52.0,33759.77,Bachelor,Doctor,Los Angeles,Not what I expected... could be better. ^&#,24,Books,High
CUST0967,Customer_967,70.0,64387.24,Bachelor,Doctor,Houston,"The packaging was damaged, but the product is fine. @",19,Toys,Medium
CUST0968,Customer_968,37.0,104085.03,High School,Doctor,Phoenix,"Decent quality, but shipping took too long. &",4,Home Appliances,Medium
CUST0969,Customer_969,20.0,96425.86,Bachelor,,Houston,Not what I expected... could be better. #*,9,Books,High
CUST0970,Customer_970,49.0,36671.26,PhD,,Phoenix,"It's okay, not the best, but does the job. ~",18,Toys,High
CUST0971,Customer_971,61.0,86504.77,Bachelor,Lawyer,Phoenix,Great product! Would definitely buy again. #*,8,Clothing,Medium
CUST0972,Customer_972,32.0,38676.69,Master,Artist,Chicago,Love it! Perfect for my needs. @!!,5,Electronics,Medium
CUST0973,Customer_973,42.0,23277.4,PhD,Engineer,Chicago,,17,Home Appliances,Medium
CUST0974,Customer_974,33.0,114749.58,Bachelor,Engineer,Los Angeles,Worst purchase I've made. Very disappointed! @^%,16,Clothing,Medium
CUST0975,Customer_975,46.0,27962.91,High School,Doctor,Los Angeles,"It's okay, not the best, but does the job. ~$&",30,,High
CUST0976,Customer_976,23.0,111541.41,Master,Scientist,Los Angeles,Terrible experience. Never shopping here again! *,8,Home Appliances,Low
CUST0977,Customer_977,18.0,77495.64,Master,Scientist,Chicago,"It's okay, not the best, but does the job. ~%",23,Home Appliances,Low
CUST0978,Customer_978,64.0,,PhD,Lawyer,Los Angeles,Amazing! Highly recommended. &~,30,Toys,Medium
CUST0979,Customer_979,44.0,73521.27,Master,Lawyer,Chicago,Love it! Perfect for my needs. ^$,20,Clothing,High
CUST0980,Customer_980,,72464.08,,Doctor,Los Angeles,Customer service was very helpful! @,2,Home Appliances,High
CUST0981,Customer_981,57.0,91514.53,PhD,Lawyer,Chicago,"It's okay, not the best, but does the job. &^~",28,Electronics,Medium
CUST0982,Customer_982,61.0,72133.21,High School,Artist,Los Angeles,Great product! Would definitely buy again. ~,28,Clothing,High
CUST0983,Customer_983,62.0,,Bachelor,Artist,Phoenix,"It's okay, not the best, but does the job. $*^",10,Toys,High
CUST0984,Customer_984,68.0,115582.25,Master,Engineer,New York,"It's okay, not the best, but does the job. %*@",16,Books,Low
CUST0985,Customer_985,40.0,41022.99,PhD,Scientist,Houston,Not what I expected... could be better. ^%!,27,Books,Medium
CUST0986,Customer_986,27.0,83048.62,PhD,Lawyer,Los Angeles,"Decent quality, but shipping took too long. ^",16,Home Appliances,High
CUST0987,Customer_987,22.0,58733.73,Bachelor,Doctor,New York,"Decent quality, but shipping took too long. #%",14,Toys,Low
CUST0988,Customer_988,65.0,96590.8,Master,Lawyer,Los Angeles,"Decent quality, but shipping took too long. %",29,Toys,Low
CUST0989,Customer_989,41.0,109449.97,High School,Engineer,New York,,29,Electronics,Low
CUST0990,Customer_990,57.0,38613.5,Bachelor,Lawyer,Chicago,Worst purchase I've made. Very disappointed! *^~,20,Books,Medium
CUST0991,Customer_991,22.0,36211.07,High School,Engineer,Phoenix,"Decent quality, but shipping took too long. ~",9,Electronics,Low
CUST0992,Customer_992,43.0,,PhD,,Houston,,6,Home Appliances,Medium
CUST0993,Customer_993,31.0,69722.62,High School,Teacher,Houston,Love it! Perfect for my needs. @&$,9,Clothing,High
CUST0994,Customer_994,51.0,73648.78,Master,Lawyer,New York,"The packaging was damaged, but the product is fine. &#",17,Clothing,High
CUST0995,Customer_995,30.0,45280.28,Bachelor,Artist,Houston,Customer service was very helpful! *^,5,Home Appliances,Medium
CUST0996,Customer_996,53.0,27185.93,Bachelor,Teacher,Houston,Customer service was very helpful! !$,14,Home Appliances,Low
CUST0997,Customer_997,70.0,87460.23,High School,Engineer,Chicago,Great product! Would definitely buy again. ~!,22,Clothing,High
CUST0998,Customer_998,21.0,84358.47,PhD,Artist,New York,,29,Toys,Low
CUST0999,Customer_999,48.0,,PhD,Doctor,Houston,Love it! Perfect for my needs. $%,7,Electronics,Low
CUST1000,Customer_1000,31.0,,PhD,Doctor,Chicago,Not what I expected... could be better. *,8,Electronics,Medium
